YEAR,MONTH,PU_BOROUGH,LENGTH_BUCKET,TRIPS,SHARE_BUCKET
2022,5,Queens,LONG>=5mi,280973,0.866976
2022,5,Queens,MED<5mi,33611,0.103711
2022,5,Queens,SHORT<1mi,9500,0.029313
2022,5,Staten Island,LONG>=5mi,154,0.823529
2022,5,Staten Island,MED<5mi,17,0.090909
2022,5,Staten Island,SHORT<1mi,16,0.085561
2022,5,Unknown,LONG>=5mi,16296,0.433681
2022,5,Unknown,MED<5mi,16263,0.432803
2022,5,Unknown,SHORT<1mi,5017,0.133516
2022,6,Bronx,LONG>=5mi,2182,0.419212
2022,6,Bronx,MED<5mi,2408,0.462632
2022,6,Bronx,SHORT<1mi,615,0.118156
2022,6,Brooklyn,LONG>=5mi,14945,0.400166
2022,6,Brooklyn,MED<5mi,19039,0.509787
2022,6,Brooklyn,SHORT<1mi,3363,0.090047
2022,6,EWR,LONG>=5mi,37,0.139098
2022,6,EWR,MED<5mi,4,0.015038
2022,6,EWR,SHORT<1mi,225,0.845865
2022,6,Manhattan,LONG>=5mi,354758,0.111607
2022,6,Manhattan,MED<5mi,2202706,0.692974
2022,6,Manhattan,SHORT<1mi,621163,0.195419
2022,6,N/A,LONG>=5mi,4524,0.660727
2022,6,N/A,MED<5mi,1764,0.257631
2022,6,N/A,SHORT<1mi,559,0.081642
2022,6,Queens,LONG>=5mi,268364,0.86499
2022,6,Queens,MED<5mi,32545,0.104899
2022,6,Queens,SHORT<1mi,9342,0.030111
2022,6,Staten Island,LONG>=5mi,161,0.800995
2022,6,Staten Island,MED<5mi,23,0.114428
2022,6,Staten Island,SHORT<1mi,17,0.084577
2022,6,Unknown,LONG>=5mi,15406,0.443376
2022,6,Unknown,MED<5mi,14732,0.423979
2022,6,Unknown,SHORT<1mi,4609,0.132645
2022,7,Bronx,LONG>=5mi,1977,0.431659
2022,7,Bronx,MED<5mi,2066,0.451092
2022,7,Bronx,SHORT<1mi,537,0.117249
2022,7,Brooklyn,LONG>=5mi,11549,0.378519
2022,7,Brooklyn,MED<5mi,16126,0.528531
2022,7,Brooklyn,SHORT<1mi,2836,0.09295
2022,7,EWR,LONG>=5mi,31,0.164021
2022,7,EWR,MED<5mi,11,0.058201
2022,7,EWR,SHORT<1mi,147,0.777778
2022,7,Manhattan,LONG>=5mi,305909,0.108622
2022,7,Manhattan,MED<5mi,1953682,0.693713
2022,7,Manhattan,SHORT<1mi,556677,0.197665
2022,7,N/A,LONG>=5mi,4168,0.664647
2022,7,N/A,MED<5mi,1624,0.25897
2022,7,N/A,SHORT<1mi,479,0.076383
2022,7,Queens,LONG>=5mi,253524,0.868798
2022,7,Queens,MED<5mi,30339,0.103968
2022,7,Queens,SHORT<1mi,7947,0.027233
2022,7,Staten Island,LONG>=5mi,163,0.71179
2022,7,Staten Island,MED<5mi,39,0.170306
2022,7,Staten Island,SHORT<1mi,27,0.117904
2022,7,Unknown,LONG>=5mi,16001,0.422424
2022,7,Unknown,MED<5mi,16667,0.440006
2022,7,Unknown,SHORT<1mi,5211,0.13757
2022,8,Bronx,LONG>=5mi,2088,0.447876
2022,8,Bronx,MED<5mi,2056,0.441012
2022,8,Bronx,SHORT<1mi,518,0.111111
2022,8,Brooklyn,LONG>=5mi,11651,0.399458
2022,8,Brooklyn,MED<5mi,14803,0.507526
2022,8,Brooklyn,SHORT<1mi,2713,0.093016
2022,8,EWR,LONG>=5mi,30,0.149254
2022,8,EWR,MED<5mi,7,0.034826
2022,8,EWR,SHORT<1mi,164,0.81592
2022,8,Manhattan,LONG>=5mi,296393,0.106752
2022,8,Manhattan,MED<5mi,1924300,0.693074
2022,8,Manhattan,SHORT<1mi,555779,0.200175
2022,8,N/A,LONG>=5mi,2977,0.646612
2022,8,N/A,MED<5mi,1181,0.256516
2022,8,N/A,SHORT<1mi,446,0.096872
2022,8,Queens,LONG>=5mi,265736,0.863817
2022,8,Queens,MED<5mi,33801,0.109875
2022,8,Queens,SHORT<1mi,8093,0.026308
2022,8,Staten Island,LONG>=5mi,156,0.78392
2022,8,Staten Island,MED<5mi,26,0.130653
2022,8,Staten Island,SHORT<1mi,17,0.085427
2022,8,Unknown,LONG>=5mi,18476,0.445979
2022,8,Unknown,MED<5mi,17554,0.423723
2022,8,Unknown,SHORT<1mi,5398,0.130298
2022,9,Bronx,LONG>=5mi,2059,0.42314
2022,9,Bronx,MED<5mi,2228,0.457871
2022,9,Bronx,SHORT<1mi,579,0.118989
2022,9,Brooklyn,LONG>=5mi,12917,0.400329
2022,9,Brooklyn,MED<5mi,16336,0.506291
2022,9,Brooklyn,SHORT<1mi,3013,0.09338
2022,9,EWR,LONG>=5mi,29,0.122363
2022,9,EWR,MED<5mi,5,0.021097
2022,9,EWR,SHORT<1mi,203,0.85654
2022,9,Manhattan,LONG>=5mi,316871,0.11285
2022,9,Manhattan,MED<5mi,1931452,0.687867
2022,9,Manhattan,SHORT<1mi,559562,0.199282
2022,9,N/A,LONG>=5mi,323,0.42556
2022,9,N/A,MED<5mi,142,0.187088
2022,9,N/A,SHORT<1mi,294,0.387352
2022,9,Queens,LONG>=5mi,265658,0.867619
2022,9,Queens,MED<5mi,31578,0.103131
2022,9,Queens,SHORT<1mi,8956,0.02925
2022,9,Staten Island,LONG>=5mi,141,0.705
2022,9,Staten Island,MED<5mi,28,0.14
2022,9,Staten Island,SHORT<1mi,31,0.155
2022,9,Unknown,LONG>=5mi,19081,0.440314
2022,9,Unknown,MED<5mi,18516,0.427276
2022,9,Unknown,SHORT<1mi,5738,0.13241
2022,10,Bronx,LONG>=5mi,2017,0.430339
2022,10,Bronx,MED<5mi,2107,0.449541
2022,10,Bronx,SHORT<1mi,563,0.120119
2022,10,Brooklyn,LONG>=5mi,14057,0.395115
2022,10,Brooklyn,MED<5mi,18002,0.506001
2022,10,Brooklyn,SHORT<1mi,3518,0.098884
2022,10,EWR,LONG>=5mi,53,0.200758
2022,10,EWR,MED<5mi,10,0.037879
2022,10,EWR,SHORT<1mi,201,0.761364
2022,10,Manhattan,LONG>=5mi,351773,0.108175
2022,10,Manhattan,MED<5mi,2247295,0.691076
2022,10,Manhattan,SHORT<1mi,652811,0.200749
2022,10,N/A,LONG>=5mi,4326,0.69808
2022,10,N/A,MED<5mi,1304,0.210424
2022,10,N/A,SHORT<1mi,567,0.091496
2022,10,Queens,LONG>=5mi,289505,0.870296
2022,10,Queens,MED<5mi,33124,0.099576
2022,10,Queens,SHORT<1mi,10022,0.030128
2022,10,Staten Island,LONG>=5mi,148,0.718447
2022,10,Staten Island,MED<5mi,25,0.121359
2022,10,Staten Island,SHORT<1mi,33,0.160194
2022,10,Unknown,LONG>=5mi,20069,0.434018
2022,10,Unknown,MED<5mi,19663,0.425238
2022,10,Unknown,SHORT<1mi,6508,0.140744
2022,11,Bronx,LONG>=5mi,1605,0.418514
2022,11,Bronx,MED<5mi,1750,0.456323
2022,11,Bronx,SHORT<1mi,480,0.125163
2022,11,Brooklyn,LONG>=5mi,11010,0.397861
2022,11,Brooklyn,MED<5mi,13843,0.500235
2022,11,Brooklyn,SHORT<1mi,2820,0.101904
2022,11,EWR,LONG>=5mi,22,0.114583
2022,11,EWR,MED<5mi,8,0.041667
2022,11,EWR,SHORT<1mi,162,0.84375
2022,11,Manhattan,LONG>=5mi,298697,0.104033
2022,11,Manhattan,MED<5mi,1975043,0.687887
2022,11,Manhattan,SHORT<1mi,597434,0.20808
2022,11,N/A,LONG>=5mi,3575,0.675803
2022,11,N/A,MED<5mi,1226,0.231758
2022,11,N/A,SHORT<1mi,489,0.092439
2022,11,Queens,LONG>=5mi,259106,0.869854
2022,11,Queens,MED<5mi,29656,0.099559
2022,11,Queens,SHORT<1mi,9111,0.030587
2022,11,Staten Island,LONG>=5mi,127,0.675532
2022,11,Staten Island,MED<5mi,26,0.138298
2022,11,Staten Island,SHORT<1mi,35,0.18617
2022,11,Unknown,LONG>=5mi,19529,0.437929
2022,11,Unknown,MED<5mi,18711,0.419586
2022,11,Unknown,SHORT<1mi,6354,0.142486
2022,12,Bronx,LONG>=5mi,1946,0.403902
2022,12,Bronx,MED<5mi,2271,0.471357
2022,12,Bronx,SHORT<1mi,601,0.124741
2022,12,Brooklyn,LONG>=5mi,12097,0.392276
2022,12,Brooklyn,MED<5mi,15571,0.504929
2022,12,Brooklyn,SHORT<1mi,3170,0.102795
2022,12,EWR,LONG>=5mi,20,0.101523
2022,12,EWR,MED<5mi,20,0.101523
2022,12,EWR,SHORT<1mi,157,0.796954
2022,12,Manhattan,LONG>=5mi,324205,0.108018
2022,12,Manhattan,MED<5mi,2015269,0.671443
2022,12,Manhattan,SHORT<1mi,661927,0.220539
2022,12,N/A,LONG>=5mi,658,0.524303
2022,12,N/A,MED<5mi,255,0.203187
2022,12,N/A,SHORT<1mi,342,0.27251
2022,12,Queens,LONG>=5mi,271126,0.854648
2022,12,Queens,MED<5mi,35648,0.11237
2022,12,Queens,SHORT<1mi,10463,0.032982
2022,12,Staten Island,LONG>=5mi,209,0.733333
2022,12,Staten Island,MED<5mi,21,0.073684
2022,12,Staten Island,SHORT<1mi,55,0.192982
2022,12,Unknown,LONG>=5mi,20840,0.429292
2022,12,Unknown,MED<5mi,20548,0.423277
2022,12,Unknown,SHORT<1mi,7157,0.14743
2023,1,Bronx,LONG>=5mi,1767,0.437376
2023,1,Bronx,MED<5mi,1830,0.45297
2023,1,Bronx,SHORT<1mi,443,0.109653
2023,1,Brooklyn,LONG>=5mi,8379,0.341554
2023,1,Brooklyn,MED<5mi,13315,0.54276
2023,1,Brooklyn,SHORT<1mi,2838,0.115686
2023,1,EWR,LONG>=5mi,23,0.302632
2023,1,EWR,MED<5mi,8,0.105263
2023,1,EWR,SHORT<1mi,45,0.592105
2023,1,Manhattan,LONG>=5mi,241380,0.088598
2023,1,Manhattan,MED<5mi,1866796,0.685206
2023,1,Manhattan,SHORT<1mi,616254,0.226196
2023,1,N/A,LONG>=5mi,219,0.42278
2023,1,N/A,MED<5mi,127,0.245174
2023,1,N/A,SHORT<1mi,172,0.332046
2023,1,Queens,LONG>=5mi,249703,0.852779
2023,1,Queens,MED<5mi,35235,0.120334
2023,1,Queens,SHORT<1mi,7873,0.026888
2023,1,Staten Island,LONG>=5mi,198,0.72
2023,1,Staten Island,MED<5mi,15,0.054545
2023,1,Staten Island,SHORT<1mi,62,0.225455
2023,1,Unknown,LONG>=5mi,15210,0.394307
2023,1,Unknown,MED<5mi,17315,0.448877
2023,1,Unknown,SHORT<1mi,6049,0.156815
2023,2,Bronx,LONG>=5mi,1809,0.441435
2023,2,Bronx,MED<5mi,1788,0.43631
2023,2,Bronx,SHORT<1mi,501,0.122255
2023,2,Brooklyn,LONG>=5mi,9023,0.368346
2023,2,Brooklyn,MED<5mi,12704,0.518615
2023,2,Brooklyn,SHORT<1mi,2769,0.113039
2023,2,EWR,LONG>=5mi,15,0.220588
2023,2,EWR,MED<5mi,8,0.117647
2023,2,EWR,SHORT<1mi,45,0.661765
2023,2,Manhattan,LONG>=5mi,237944,0.090994
2023,2,Manhattan,MED<5mi,1783437,0.682016
2023,2,Manhattan,SHORT<1mi,593569,0.226991
2023,2,N/A,LONG>=5mi,1172,0.682984
2023,2,N/A,MED<5mi,349,0.20338
2023,2,N/A,SHORT<1mi,195,0.113636
2023,2,Queens,LONG>=5mi,218688,0.855406
2023,2,Queens,MED<5mi,29636,0.115922
2023,2,Queens,SHORT<1mi,7330,0.028672
2023,2,Staten Island,LONG>=5mi,144,0.738462
2023,2,Staten Island,MED<5mi,7,0.035897
2023,2,Staten Island,SHORT<1mi,44,0.225641
2023,2,Unknown,LONG>=5mi,9929,0.299653
2023,2,Unknown,MED<5mi,17142,0.517338
2023,2,Unknown,SHORT<1mi,6064,0.183009
2023,3,Bronx,LONG>=5mi,2369,0.41279
2023,3,Bronx,MED<5mi,2721,0.474124
2023,3,Bronx,SHORT<1mi,649,0.113086
2023,3,Brooklyn,LONG>=5mi,10427,0.36288
2023,3,Brooklyn,MED<5mi,15040,0.523422
2023,3,Brooklyn,SHORT<1mi,3267,0.113698
2023,3,EWR,LONG>=5mi,26,0.273684
2023,3,EWR,MED<5mi,9,0.094737
2023,3,EWR,SHORT<1mi,60,0.631579
2023,3,Manhattan,LONG>=5mi,281595,0.093067
2023,3,Manhattan,MED<5mi,2046348,0.676317
2023,3,Manhattan,SHORT<1mi,697779,0.230616
2023,3,N/A,LONG>=5mi,1655,0.664926
2023,3,N/A,MED<5mi,562,0.225793
2023,3,N/A,SHORT<1mi,272,0.109281
2023,3,Queens,LONG>=5mi,286849,0.864657
2023,3,Queens,MED<5mi,35283,0.106355
2023,3,Queens,SHORT<1mi,9617,0.028989
2023,3,Staten Island,LONG>=5mi,157,0.700893
2023,3,Staten Island,MED<5mi,8,0.035714
2023,3,Staten Island,SHORT<1mi,59,0.263393
2023,3,Unknown,LONG>=5mi,5329,0.186897
2023,3,Unknown,MED<5mi,17134,0.600919
2023,3,Unknown,SHORT<1mi,6050,0.212184
2023,4,Bronx,LONG>=5mi,2245,0.432729
2023,4,Bronx,MED<5mi,2343,0.451619
2023,4,Bronx,SHORT<1mi,600,0.115652
2023,4,Brooklyn,LONG>=5mi,11301,0.377392
2023,4,Brooklyn,MED<5mi,15516,0.51815
2023,4,Brooklyn,SHORT<1mi,3128,0.104458
2023,4,EWR,LONG>=5mi,17,0.226667
2023,4,EWR,MED<5mi,4,0.053333
2023,4,EWR,SHORT<1mi,54,0.72
2023,4,Manhattan,LONG>=5mi,280700,0.096367
2023,4,Manhattan,MED<5mi,1982251,0.680524
2023,4,Manhattan,SHORT<1mi,649879,0.223109
2023,4,N/A,LONG>=5mi,565,0.546951
2023,4,N/A,MED<5mi,246,0.238141
2023,4,N/A,SHORT<1mi,222,0.214908
2023,4,Queens,LONG>=5mi,287313,0.872539
2023,4,Queens,MED<5mi,32692,0.099282
2023,4,Queens,SHORT<1mi,9279,0.028179
2023,4,Staten Island,LONG>=5mi,163,0.652
2023,4,Staten Island,MED<5mi,8,0.032
2023,4,Staten Island,SHORT<1mi,79,0.316
2023,4,Unknown,LONG>=5mi,5940,0.190819
2023,4,Unknown,MED<5mi,18599,0.597481
2023,4,Unknown,SHORT<1mi,6590,0.2117
2023,5,Bronx,LONG>=5mi,2454,0.442481
2023,5,Bronx,MED<5mi,2477,0.446628
2023,5,Bronx,SHORT<1mi,615,0.110891
2023,5,Brooklyn,LONG>=5mi,12785,0.388767
2023,5,Brooklyn,MED<5mi,16761,0.50967
2023,5,Brooklyn,SHORT<1mi,3340,0.101563
2023,5,EWR,LONG>=5mi,36,0.321429
2023,5,EWR,MED<5mi,13,0.116071
2023,5,EWR,SHORT<1mi,63,0.5625
2023,5,Manhattan,LONG>=5mi,308742,0.099474
2023,5,Manhattan,MED<5mi,2109516,0.67967
2023,5,Manhattan,SHORT<1mi,685478,0.220856
2023,5,N/A,LONG>=5mi,640,0.582878
2023,5,N/A,MED<5mi,217,0.197632
2023,5,N/A,SHORT<1mi,241,0.21949
2023,5,Queens,LONG>=5mi,310873,0.874851
2023,5,Queens,MED<5mi,34837,0.098037
2023,5,Queens,SHORT<1mi,9634,0.027112
2023,5,Staten Island,LONG>=5mi,174,0.696
2023,5,Staten Island,MED<5mi,18,0.072
2023,5,Staten Island,SHORT<1mi,58,0.232
2023,5,Unknown,LONG>=5mi,6534,0.19862
2023,5,Unknown,MED<5mi,19554,0.594401
2023,5,Unknown,SHORT<1mi,6809,0.206979
2023,6,Bronx,LONG>=5mi,2356,0.455971
2023,6,Bronx,MED<5mi,2252,0.435843
2023,6,Bronx,SHORT<1mi,559,0.108187
2023,6,Brooklyn,LONG>=5mi,12889,0.40209
2023,6,Brooklyn,MED<5mi,15978,0.498456
2023,6,Brooklyn,SHORT<1mi,3188,0.099454
2023,6,EWR,LONG>=5mi,49,0.385827
2023,6,EWR,MED<5mi,19,0.149606
2023,6,EWR,SHORT<1mi,59,0.464567
2023,6,Manhattan,LONG>=5mi,288992,0.099351
2023,6,Manhattan,MED<5mi,1964184,0.675256
2023,6,Manhattan,SHORT<1mi,655624,0.225393
2023,6,N/A,LONG>=5mi,1175,0.688746
2023,6,N/A,MED<5mi,293,0.171747
2023,6,N/A,SHORT<1mi,238,0.139508
2023,6,Queens,LONG>=5mi,301112,0.875955
2023,6,Queens,MED<5mi,34089,0.099167
2023,6,Queens,SHORT<1mi,8552,0.024878
2023,6,Staten Island,LONG>=5mi,181,0.766949
2023,6,Staten Island,MED<5mi,13,0.055085
2023,6,Staten Island,SHORT<1mi,42,0.177966
2023,6,Unknown,LONG>=5mi,5843,0.197846
2023,6,Unknown,MED<5mi,17569,0.594894
2023,6,Unknown,SHORT<1mi,6121,0.20726
2023,7,Bronx,LONG>=5mi,2501,0.46704
2023,7,Bronx,MED<5mi,2250,0.420168
2023,7,Bronx,SHORT<1mi,604,0.112792
2023,7,Brooklyn,LONG>=5mi,11011,0.398675
2023,7,Brooklyn,MED<5mi,13777,0.498823
2023,7,Brooklyn,SHORT<1mi,2831,0.102502
2023,7,EWR,LONG>=5mi,68,0.552846
2023,7,EWR,MED<5mi,18,0.146341
2023,7,EWR,SHORT<1mi,37,0.300813
2023,7,Manhattan,LONG>=5mi,245723,0.096964
2023,7,Manhattan,MED<5mi,1705150,0.672865
2023,7,Manhattan,SHORT<1mi,583291,0.230171
2023,7,N/A,LONG>=5mi,804,0.610942
2023,7,N/A,MED<5mi,300,0.227964
2023,7,N/A,SHORT<1mi,212,0.161094
2023,7,Queens,LONG>=5mi,279063,0.871769
2023,7,Queens,MED<5mi,32888,0.102739
2023,7,Queens,SHORT<1mi,8160,0.025491
2023,7,Staten Island,LONG>=5mi,123,0.675824
2023,7,Staten Island,MED<5mi,13,0.071429
2023,7,Staten Island,SHORT<1mi,46,0.252747
2023,7,Unknown,LONG>=5mi,5207,0.200771
2023,7,Unknown,MED<5mi,15317,0.590592
2023,7,Unknown,SHORT<1mi,5411,0.208637
2023,8,Bronx,LONG>=5mi,2767,0.457582
2023,8,Bronx,MED<5mi,2653,0.43873
2023,8,Bronx,SHORT<1mi,627,0.103688
2023,8,Brooklyn,LONG>=5mi,11360,0.40268
2023,8,Brooklyn,MED<5mi,14008,0.496544
2023,8,Brooklyn,SHORT<1mi,2843,0.100776
2023,8,EWR,LONG>=5mi,26,0.38806
2023,8,EWR,MED<5mi,7,0.104478
2023,8,EWR,SHORT<1mi,34,0.507463
2023,8,Manhattan,LONG>=5mi,241862,0.098888
2023,8,Manhattan,MED<5mi,1650252,0.674727
2023,8,Manhattan,SHORT<1mi,553693,0.226385
2023,8,N/A,LONG>=5mi,702,0.568421
2023,8,N/A,MED<5mi,287,0.232389
2023,8,N/A,SHORT<1mi,246,0.19919
2023,8,Queens,LONG>=5mi,278449,0.871049
2023,8,Queens,MED<5mi,33483,0.104742
2023,8,Queens,SHORT<1mi,7739,0.024209
2023,8,Staten Island,LONG>=5mi,73,0.669725
2023,8,Staten Island,MED<5mi,7,0.06422
2023,8,Staten Island,SHORT<1mi,29,0.266055
2023,8,Unknown,LONG>=5mi,4543,0.201795
2023,8,Unknown,MED<5mi,13390,0.594767
2023,8,Unknown,SHORT<1mi,4580,0.203438
2023,9,Bronx,LONG>=5mi,2379,0.447938
2023,9,Bronx,MED<5mi,2355,0.443419
2023,9,Bronx,SHORT<1mi,577,0.108642
2023,9,Brooklyn,LONG>=5mi,11225,0.38455
2023,9,Brooklyn,MED<5mi,14783,0.506441
2023,9,Brooklyn,SHORT<1mi,3182,0.10901
2023,9,EWR,LONG>=5mi,21,0.272727
2023,9,EWR,MED<5mi,17,0.220779
2023,9,EWR,SHORT<1mi,39,0.506494
2023,9,Manhattan,LONG>=5mi,236421,0.096617
2023,9,Manhattan,MED<5mi,1623909,0.663637
2023,9,Manhattan,SHORT<1mi,586655,0.239746
2023,9,N/A,LONG>=5mi,901,0.623098
2023,9,N/A,MED<5mi,315,0.217842
2023,9,N/A,SHORT<1mi,230,0.159059
2023,9,Queens,LONG>=5mi,264058,0.867362
2023,9,Queens,MED<5mi,32103,0.10545
2023,9,Queens,SHORT<1mi,8277,0.027188
2023,9,Staten Island,LONG>=5mi,30,0.508475
2023,9,Staten Island,MED<5mi,11,0.186441
2023,9,Staten Island,SHORT<1mi,18,0.305085
2023,9,Unknown,LONG>=5mi,4020,0.178563
2023,9,Unknown,MED<5mi,13357,0.593302
2023,9,Unknown,SHORT<1mi,5136,0.228135
2023,10,Bronx,LONG>=5mi,2632,0.460704
2023,10,Bronx,MED<5mi,2425,0.424471
2023,10,Bronx,SHORT<1mi,656,0.114826
2023,10,Brooklyn,LONG>=5mi,12588,0.39701
2023,10,Brooklyn,MED<5mi,15758,0.496988
2023,10,Brooklyn,SHORT<1mi,3361,0.106002
2023,10,EWR,LONG>=5mi,25,0.260417
2023,10,EWR,MED<5mi,15,0.15625
2023,10,EWR,SHORT<1mi,56,0.583333
2023,10,Manhattan,LONG>=5mi,292103,0.095688
2023,10,Manhattan,MED<5mi,2049147,0.671268
2023,10,Manhattan,SHORT<1mi,711403,0.233044
2023,10,N/A,LONG>=5mi,750,0.619835
2023,10,N/A,MED<5mi,228,0.18843
2023,10,N/A,SHORT<1mi,232,0.191736
2023,10,Queens,LONG>=5mi,302547,0.872816
2023,10,Queens,MED<5mi,34793,0.100374
2023,10,Queens,SHORT<1mi,9293,0.026809
2023,10,Staten Island,LONG>=5mi,19,0.463415
2023,10,Staten Island,MED<5mi,8,0.195122
2023,10,Staten Island,SHORT<1mi,14,0.341463
2023,10,Unknown,LONG>=5mi,4505,0.182989
2023,10,Unknown,MED<5mi,14800,0.601162
2023,10,Unknown,SHORT<1mi,5314,0.21585
2023,11,Bronx,LONG>=5mi,2595,0.462484
2023,11,Bronx,MED<5mi,2370,0.422385
2023,11,Bronx,SHORT<1mi,646,0.115131
2023,11,Brooklyn,LONG>=5mi,10270,0.381529
2023,11,Brooklyn,MED<5mi,13599,0.505201
2023,11,Brooklyn,SHORT<1mi,3049,0.11327
2023,11,EWR,LONG>=5mi,16,0.202532
2023,11,EWR,MED<5mi,16,0.202532
2023,11,EWR,SHORT<1mi,47,0.594937
2023,11,Manhattan,LONG>=5mi,264783,0.090676
2023,11,Manhattan,MED<5mi,1942306,0.665147
2023,11,Manhattan,SHORT<1mi,713025,0.244177
2023,11,N/A,LONG>=5mi,623,0.58388
2023,11,N/A,MED<5mi,224,0.209934
2023,11,N/A,SHORT<1mi,220,0.206186
2023,11,Queens,LONG>=5mi,279361,0.869725
2023,11,Queens,MED<5mi,32903,0.102436
2023,11,Queens,SHORT<1mi,8942,0.027839
2023,11,Staten Island,LONG>=5mi,12,0.25
2023,11,Staten Island,MED<5mi,13,0.270833
2023,11,Staten Island,SHORT<1mi,23,0.479167
2023,11,Unknown,LONG>=5mi,3857,0.178087
2023,11,Unknown,MED<5mi,12910,0.596085
2023,11,Unknown,SHORT<1mi,4891,0.225829
2023,12,Bronx,LONG>=5mi,3365,0.512957
2023,12,Bronx,MED<5mi,2558,0.389939
2023,12,Bronx,SHORT<1mi,637,0.097104
2023,12,Brooklyn,LONG>=5mi,13380,0.396327
2023,12,Brooklyn,MED<5mi,16918,0.501126
2023,12,Brooklyn,SHORT<1mi,3462,0.102547
2023,12,EWR,LONG>=5mi,16,0.156863
2023,12,EWR,MED<5mi,15,0.147059
2023,12,EWR,SHORT<1mi,71,0.696078
2023,12,Manhattan,LONG>=5mi,283680,0.094293
2023,12,Manhattan,MED<5mi,1975348,0.656593
2023,12,Manhattan,SHORT<1mi,749452,0.249113
2023,12,N/A,LONG>=5mi,632,0.580882
2023,12,N/A,MED<5mi,204,0.1875
2023,12,N/A,SHORT<1mi,252,0.231618
2023,12,Queens,LONG>=5mi,259814,0.86282
2023,12,Queens,MED<5mi,32211,0.10697
2023,12,Queens,SHORT<1mi,9097,0.03021
2023,12,Staten Island,LONG>=5mi,34,0.641509
2023,12,Staten Island,MED<5mi,4,0.075472
2023,12,Staten Island,SHORT<1mi,15,0.283019
2023,12,Unknown,LONG>=5mi,2230,0.17759
2023,12,Unknown,MED<5mi,7411,0.590189
2023,12,Unknown,SHORT<1mi,2916,0.232221
2024,1,Bronx,LONG>=5mi,3632,0.566615
2024,1,Bronx,MED<5mi,2224,0.346958
2024,1,Bronx,SHORT<1mi,554,0.086427
2024,1,Brooklyn,LONG>=5mi,12048,0.408906
2024,1,Brooklyn,MED<5mi,14363,0.487476
2024,1,Brooklyn,SHORT<1mi,3053,0.103618
2024,1,EWR,LONG>=5mi,17,0.34
2024,1,EWR,MED<5mi,3,0.06
2024,1,EWR,SHORT<1mi,30,0.6
2024,1,Manhattan,LONG>=5mi,214908,0.081577
2024,1,Manhattan,MED<5mi,1747000,0.663145
2024,1,Manhattan,SHORT<1mi,672508,0.255278
2024,1,N/A,LONG>=5mi,449,0.57638
2024,1,N/A,MED<5mi,134,0.172015
2024,1,N/A,SHORT<1mi,196,0.251605
2024,1,Queens,LONG>=5mi,238205,0.861006
2024,1,Queens,MED<5mi,30325,0.109611
2024,1,Queens,SHORT<1mi,8129,0.029383
2024,1,Staten Island,LONG>=5mi,32,0.592593
2024,1,Staten Island,MED<5mi,5,0.092593
2024,1,Staten Island,SHORT<1mi,17,0.314815
2024,1,Unknown,LONG>=5mi,1602,0.164527
2024,1,Unknown,MED<5mi,5828,0.598542
2024,1,Unknown,SHORT<1mi,2307,0.236931
2024,2,Bronx,LONG>=5mi,3801,0.595022
2024,2,Bronx,MED<5mi,2109,0.33015
2024,2,Bronx,SHORT<1mi,478,0.074828
2024,2,Brooklyn,LONG>=5mi,12910,0.402796
2024,2,Brooklyn,MED<5mi,15913,0.49649
2024,2,Brooklyn,SHORT<1mi,3228,0.100714
2024,2,EWR,LONG>=5mi,14,0.259259
2024,2,EWR,MED<5mi,7,0.12963
2024,2,EWR,SHORT<1mi,33,0.611111
2024,2,Manhattan,LONG>=5mi,225191,0.083793
2024,2,Manhattan,MED<5mi,1793588,0.66739
2024,2,Manhattan,SHORT<1mi,668687,0.248817
2024,2,N/A,LONG>=5mi,273,0.464286
2024,2,N/A,MED<5mi,119,0.202381
2024,2,N/A,SHORT<1mi,196,0.333333
2024,2,Queens,LONG>=5mi,219626,0.864577
2024,2,Queens,MED<5mi,27280,0.10739
2024,2,Queens,SHORT<1mi,7121,0.028032
2024,2,Staten Island,LONG>=5mi,24,0.470588
2024,2,Staten Island,MED<5mi,13,0.254902
2024,2,Staten Island,SHORT<1mi,14,0.27451
2024,2,Unknown,LONG>=5mi,1560,0.171184
2024,2,Unknown,MED<5mi,5479,0.601229
2024,2,Unknown,SHORT<1mi,2074,0.227587
2024,3,Bronx,LONG>=5mi,5673,0.558641
2024,3,Bronx,MED<5mi,3808,0.374988
2024,3,Bronx,SHORT<1mi,674,0.066371
2024,3,Brooklyn,LONG>=5mi,19244,0.402031
2024,3,Brooklyn,MED<5mi,24478,0.511375
2024,3,Brooklyn,SHORT<1mi,4145,0.086594
2024,3,EWR,LONG>=5mi,24,0.289157
2024,3,EWR,MED<5mi,14,0.168675
2024,3,EWR,SHORT<1mi,45,0.542169
2024,3,Manhattan,LONG>=5mi,289650,0.091606
2024,3,Manhattan,MED<5mi,2118580,0.670031
2024,3,Manhattan,SHORT<1mi,753682,0.238363
2024,3,N/A,LONG>=5mi,609,0.573987
2024,3,N/A,MED<5mi,230,0.216777
2024,3,N/A,SHORT<1mi,222,0.209237
2024,3,Queens,LONG>=5mi,273245,0.860406
2024,3,Queens,MED<5mi,35079,0.110458
2024,3,Queens,SHORT<1mi,9253,0.029136
2024,3,Staten Island,LONG>=5mi,64,0.703297
2024,3,Staten Island,MED<5mi,20,0.21978
2024,3,Staten Island,SHORT<1mi,7,0.076923
